epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.4164,3.175,4.99668,1.99135,0.00026,0.05263,3e-05,0,3.55878,5.08541,2.23883,6e-05,6e-05,6e-05
2,26.5021,3.67615,4.85403,2.04378,0.00154,0.31579,0.00092,0.00017,3.30967,4.97011,2.02533,0.000138614,0.000138614,0.000138614
3,57.4017,3.12261,4.62293,1.78083,0.00231,0.47368,0.00299,0.00058,3.02242,4.52007,1.72177,0.000215644,0.000215644,0.000215644
4,72.4244,2.76238,4.13414,1.52467,0.00256,0.52632,0.00189,0.00029,2.8325,4.40442,1.62857,0.00029109,0.00029109,0.00029109
5,89.6043,2.61065,3.71302,1.53487,0.00282,0.57895,0.00221,0.00043,2.2683,4.29342,1.4496,0.000364952,0.000364952,0.000364952
6,116.381,2.64526,3.54772,1.4723,0.00385,0.78947,0.01972,0.00641,1.93511,4.17644,1.35492,0.00043723,0.00043723,0.00043723
7,131.595,2.74331,3.61936,1.45003,0.00436,0.89474,0.02688,0.00411,1.89981,4.05969,1.37452,0.000507924,0.000507924,0.000507924
8,145.62,2.34118,3.75662,1.40392,0.00359,0.73684,0.00444,0.00098,1.94471,4.04725,1.44873,0.000577034,0.000577034,0.000577034
9,165.004,2.62581,3.2838,1.38887,0.00359,0.73684,0.00568,0.00137,2.29701,4.13202,1.57714,0.00064456,0.00064456,0.00064456
10,177.995,2.37404,3.32338,1.41876,0.0041,0.84211,0.00868,0.00201,2.48965,4.45753,1.70581,0.000710502,0.000710502,0.000710502
11,198.483,2.23346,2.76076,1.34584,0.0041,0.84211,0.00753,0.0023,2.08963,4.33279,1.53664,0.00077486,0.00077486,0.00077486
12,224.153,2.18218,2.42925,1.25668,0.00359,0.73684,0.00598,0.00253,1.78992,4.08042,1.46846,0.000837634,0.000837634,0.000837634
13,242.148,2.03565,2.61063,1.29052,0.00359,0.73684,0.00488,0.00214,1.75893,3.95464,1.39309,0.000898824,0.000898824,0.000898824
14,257.775,2.0542,2.47045,1.22904,0.00385,0.78947,0.01248,0.00305,1.71021,3.89428,1.37827,0.00095843,0.00095843,0.00095843
15,270.96,1.97316,2.56955,1.16401,0.00333,0.68421,0.01616,0.00393,2.1026,3.92146,1.4935,0.00101645,0.00101645,0.00101645
16,289.564,2.07398,2.50819,1.19059,0.13537,0.05263,0.02059,0.00786,2.46282,4.08395,1.6295,0.00107289,0.00107289,0.00107289
17,302.715,1.88706,2.65654,1.18013,0.00282,0.57895,0.08123,0.02342,2.39141,4.02883,1.61819,0.00112774,0.00112774,0.00112774
18,316.532,1.75729,1.9352,1.19336,0.00256,0.52632,0.00148,0.00023,2.91718,4.26988,1.84177,0.00118101,0.00118101,0.00118101
19,329.322,1.97649,2.35576,1.22932,0.00154,0.31579,0.0006,9e-05,2.86765,4.52795,1.69617,0.0012327,0.0012327,0.0012327
20,342.492,2.08555,2.31202,1.32927,0.00077,0.15789,0.00012,3e-05,2.78447,4.76728,1.65479,0.0012828,0.0012828,0.0012828
21,355.297,2.02303,2.22399,1.21373,0.00051,0.10526,8e-05,2e-05,3.528,4.56648,1.97288,0.00133132,0.00133132,0.00133132
22,368.022,2.06151,2.25659,1.20746,0,0,0,0,3.35418,4.77193,1.97463,0.00137825,0.00137825,0.00137825
23,380.72,1.9564,2.14731,1.24666,0,0,0,0,3.34883,4.7039,1.93937,0.0014236,0.0014236,0.0014236
24,393.627,2.09775,2.4004,1.24719,0.00103,0.21053,0.00023,3e-05,2.77806,4.24082,1.7566,0.00146737,0.00146737,0.00146737
25,406.472,2.12268,2.52541,1.30616,0.00154,0.31579,0.00057,8e-05,2.58093,4.08773,1.61515,0.00150955,0.00150955,0.00150955
26,419.297,2.01326,2.38745,1.30231,0.00256,0.52632,0.00163,0.00029,2.5464,4.10822,1.62243,0.001505,0.001505,0.001505
27,431.953,1.99323,2.4065,1.2407,0.00282,0.57895,0.00504,0.00102,2.47926,3.85366,1.61929,0.0014852,0.0014852,0.0014852
28,444.917,1.92548,2.07785,1.17412,0.00154,0.31579,0.00117,0.00031,2.32688,4.01347,1.54839,0.0014654,0.0014654,0.0014654
29,457.644,1.87099,2.10866,1.22028,0.00179,0.36842,0.00132,0.00043,2.56673,4.21428,1.6751,0.0014456,0.0014456,0.0014456
30,470.545,1.76289,2.76505,1.12907,0.00205,0.42105,0.00486,0.00072,2.90349,4.09222,1.82309,0.0014258,0.0014258,0.0014258
31,483.419,2.0377,2.72897,1.29783,0.00231,0.47368,0.00415,0.00071,3.03209,4.20996,1.81566,0.001406,0.001406,0.001406
32,496.328,1.82371,2.07222,1.19356,0.00231,0.47368,0.00359,0.00091,2.72602,4.10442,1.72689,0.0013862,0.0013862,0.0013862
33,509.151,1.44361,1.62808,1.07811,0.04389,0.05263,0.0448,0.01212,2.15245,3.42458,1.49926,0.0013664,0.0013664,0.0013664
34,521.887,1.51949,1.78119,1.0874,0.44621,0.15789,0.12474,0.06162,2.15548,3.03548,1.52699,0.0013466,0.0013466,0.0013466
35,545.441,1.52484,1.75702,1.05245,0.29448,0.15789,0.13047,0.06177,2.25556,3.09652,1.54799,0.0013268,0.0013268,0.0013268
36,562.818,1.55867,1.62163,1.10213,0.49041,0.20346,0.28296,0.12776,2.05095,3.0565,1.46953,0.001307,0.001307,0.001307
37,576.856,1.69613,1.83236,1.12862,0.40411,0.21053,0.2303,0.08153,1.99603,2.94661,1.42106,0.0012872,0.0012872,0.0012872
38,591.774,1.68458,1.80868,1.06768,0.35141,0.15789,0.12102,0.03367,2.33756,3.10237,1.55204,0.0012674,0.0012674,0.0012674
39,607.37,1.91434,1.73569,1.11755,0.05388,0.05263,0.01103,0.00538,2.72825,3.50026,1.79235,0.0012476,0.0012476,0.0012476
40,624.515,1.62186,1.79834,1.05657,0.07317,0.15789,0.01211,0.00336,2.74558,3.82798,1.8497,0.0012278,0.0012278,0.0012278
41,640.045,1.85531,2.03732,1.30338,0.07353,0.15789,0.01398,0.00723,2.63675,3.72476,1.83289,0.001208,0.001208,0.001208
42,659.542,1.50524,1.58217,1.05903,0.10338,0.15789,0.02109,0.00859,2.81027,3.27766,1.90105,0.0011882,0.0011882,0.0011882
43,678.789,1.57207,1.55823,1.04865,0.23025,0.21053,0.09391,0.03081,2.68344,2.77873,1.84187,0.0011684,0.0011684,0.0011684
44,697.069,1.4389,1.56716,1.02514,0.53852,0.26316,0.21379,0.08054,2.46344,2.58238,1.73111,0.0011486,0.0011486,0.0011486
45,716.286,1.48396,1.46898,1.05793,0.64976,0.31579,0.26622,0.10475,2.50068,2.57623,1.6951,0.0011288,0.0011288,0.0011288
46,732.782,1.35532,1.33362,0.9851,0.53577,0.26316,0.20634,0.04721,2.44145,2.83067,1.6168,0.001109,0.001109,0.001109
47,749.622,1.62728,1.49298,1.08139,0.44423,0.21037,0.13585,0.02861,2.76679,2.92699,1.71829,0.0010892,0.0010892,0.0010892
48,767.561,1.53213,1.36107,1.0677,0.33228,0.21053,0.14568,0.03213,2.7269,2.91876,1.67817,0.0010694,0.0010694,0.0010694
49,784.093,1.44023,1.62775,1.1158,0.53605,0.26316,0.31663,0.08302,2.23631,2.68766,1.48485,0.0010496,0.0010496,0.0010496
50,800.721,1.49419,1.52118,1.09107,0.53513,0.26316,0.35986,0.11096,2.26062,2.64004,1.47113,0.0010298,0.0010298,0.0010298
51,818.331,1.19726,1.30621,1.02432,0.46608,0.47368,0.36204,0.13754,2.16712,2.47368,1.4487,0.00101,0.00101,0.00101
52,836.287,1.33048,1.29307,0.99913,0.53505,0.54572,0.41767,0.15913,2.12277,2.23667,1.44571,0.0009902,0.0009902,0.0009902
53,853.053,1.517,1.50229,1.07332,0.56151,0.68421,0.47071,0.16925,2.15433,2.10402,1.44988,0.0009704,0.0009704,0.0009704
54,868.931,1.75474,1.38191,1.11047,0.6061,0.68421,0.45671,0.13309,2.18751,2.13231,1.45346,0.0009506,0.0009506,0.0009506
55,884.77,1.40642,1.2455,1.00895,0.58209,0.68421,0.46962,0.14662,2.01904,2.07038,1.4048,0.0009308,0.0009308,0.0009308
56,902.359,1.45851,1.23686,0.99895,0.52444,0.58048,0.46996,0.17187,2.03209,2.13069,1.40308,0.000911,0.000911,0.000911
57,921.617,1.32385,1.20235,0.96411,0.59511,0.57895,0.46775,0.24579,1.68618,2.05829,1.28191,0.0008912,0.0008912,0.0008912
58,940.891,1.51646,1.32858,0.98779,0.60896,0.57895,0.48569,0.30208,1.45026,2.12323,1.20957,0.0008714,0.0008714,0.0008714
59,960.027,1.61013,1.31288,1.10986,0.58771,0.60086,0.48759,0.27967,1.51611,2.09053,1.24486,0.0008516,0.0008516,0.0008516
60,981.153,1.66128,1.38464,1.07168,0.58271,0.58836,0.52791,0.3381,1.35898,1.97212,1.19021,0.0008318,0.0008318,0.0008318
61,1009.36,1.41918,1.38452,1.03034,0.61584,0.57895,0.54673,0.36887,1.28375,1.88467,1.1508,0.000812,0.000812,0.000812
62,1027.62,1.47244,1.40338,0.99375,0.76291,0.47368,0.55664,0.26948,1.71701,1.95376,1.27763,0.0007922,0.0007922,0.0007922
63,1043.75,1.79147,2.1427,1.14974,0.52995,0.53438,0.51037,0.22632,1.82424,2.01994,1.32909,0.0007724,0.0007724,0.0007724
64,1059.18,1.4255,1.28721,1.00371,0.51022,0.43935,0.52175,0.30504,1.55698,1.90626,1.23379,0.0007526,0.0007526,0.0007526
65,1076.94,1.33744,1.20462,0.99964,0.52331,0.47368,0.50491,0.29336,1.38152,1.81611,1.18178,0.0007328,0.0007328,0.0007328
66,1092.69,1.42724,1.38619,1.07393,0.50542,0.43075,0.4944,0.23957,1.49061,1.87517,1.23458,0.000713,0.000713,0.000713
67,1108.06,1.6847,1.34653,1.07405,0.49967,0.47368,0.47679,0.25994,1.44959,1.99627,1.22024,0.0006932,0.0006932,0.0006932
68,1124.95,1.52761,1.23936,1.02876,0.68971,0.31579,0.4612,0.27265,1.51957,2.18203,1.24721,0.0006734,0.0006734,0.0006734
69,1145.03,1.36265,1.29378,1.00353,0.71038,0.31579,0.44734,0.1931,1.93815,2.27985,1.3618,0.0006536,0.0006536,0.0006536
70,1165.22,1.52376,1.33023,0.99024,0.55361,0.36842,0.39663,0.13862,2.25504,2.25609,1.46118,0.0006338,0.0006338,0.0006338
71,1187.89,1.39223,1.14749,1.00063,0.46868,0.52632,0.48298,0.16728,2.14254,1.97386,1.44872,0.000614,0.000614,0.000614
72,1208.59,1.35704,1.41815,0.97498,0.52819,0.57895,0.57528,0.27156,1.80485,1.79573,1.34984,0.0005942,0.0005942,0.0005942
73,1231.92,1.30447,1.08228,0.97999,0.54468,0.69285,0.57666,0.30611,1.68902,1.71767,1.31459,0.0005744,0.0005744,0.0005744
74,1251.81,1.23106,1.3114,0.97141,0.6666,0.6314,0.61788,0.34516,1.58372,1.67963,1.27375,0.0005546,0.0005546,0.0005546
75,1270.96,1.33423,1.23946,1.05154,0.68145,0.67593,0.61759,0.35856,1.59345,1.69143,1.27628,0.0005348,0.0005348,0.0005348
76,1288.16,1.34892,1.16607,0.99008,0.63881,0.68421,0.63272,0.33336,1.66857,1.66612,1.30257,0.000515,0.000515,0.000515
77,1304.21,1.23145,1.08943,0.95435,0.63535,0.73376,0.65357,0.29951,1.8473,1.67285,1.37728,0.0004952,0.0004952,0.0004952
78,1321.76,1.33137,1.14392,1.05272,0.68493,0.57244,0.58542,0.23718,2.04591,1.64809,1.46745,0.0004754,0.0004754,0.0004754
79,1340.46,1.43168,1.26778,0.9931,0.59707,0.57895,0.59856,0.19485,2.20655,1.67205,1.5397,0.0004556,0.0004556,0.0004556
80,1361.68,1.4293,1.25161,1.01386,0.5462,0.57895,0.57484,0.18299,2.19529,1.68082,1.53753,0.0004358,0.0004358,0.0004358
81,1378.49,1.38218,1.11583,0.94707,0.62088,0.60406,0.59732,0.23775,1.99257,1.63433,1.42849,0.000416,0.000416,0.000416
82,1395.42,1.20133,1.0892,0.95951,0.64079,0.65789,0.6647,0.31946,1.80607,1.57737,1.32546,0.0003962,0.0003962,0.0003962
83,1410.66,1.06399,1.06706,0.94995,0.62248,0.69465,0.67104,0.38778,1.62162,1.49929,1.2422,0.0003764,0.0003764,0.0003764
84,1427.44,1.1659,1.13461,0.96805,0.65682,0.73684,0.69704,0.42793,1.49538,1.45637,1.19663,0.0003566,0.0003566,0.0003566
85,1444.42,1.47308,1.1315,1.00575,0.68174,0.7892,0.69539,0.43626,1.41908,1.45203,1.1764,0.0003368,0.0003368,0.0003368
86,1461.37,1.34072,1.25615,1.00522,0.6464,0.78947,0.6744,0.42364,1.43596,1.46213,1.18504,0.000317,0.000317,0.000317
87,1481.51,1.41494,1.088,0.98763,0.64881,0.78947,0.66587,0.40363,1.53422,1.45926,1.22147,0.0002972,0.0002972,0.0002972
88,1500.58,1.39597,1.0367,1.0221,0.63891,0.74533,0.66849,0.3922,1.57741,1.5079,1.23839,0.0002774,0.0002774,0.0002774
89,1517.98,1.56311,1.49568,1.01425,0.64268,0.73684,0.66177,0.40252,1.53937,1.56165,1.22891,0.0002576,0.0002576,0.0002576
90,1535.43,1.35789,1.08458,0.99094,0.65563,0.73684,0.66734,0.41127,1.45801,1.60595,1.20182,0.0002378,0.0002378,0.0002378
91,1554.74,1.57941,1.24617,1.28001,0.66097,0.63158,0.66462,0.42772,1.3968,1.68074,1.17898,0.000218,0.000218,0.000218
92,1573.76,1.12198,1.09634,0.96895,0.68307,0.68078,0.67066,0.42823,1.36354,1.68487,1.15641,0.0001982,0.0001982,0.0001982
93,1592.09,0.98312,0.92359,0.95735,0.64368,0.66614,0.67078,0.40882,1.39302,1.73779,1.1738,0.0001784,0.0001784,0.0001784
94,1609.21,1.02859,0.94724,0.934,0.67844,0.77774,0.67124,0.38786,1.42853,1.75125,1.1946,0.0001586,0.0001586,0.0001586
95,1626.09,1.11244,0.9379,0.98273,0.66271,0.78947,0.67724,0.39413,1.41615,1.72504,1.18919,0.0001388,0.0001388,0.0001388
96,1640.87,1.39038,1.08122,0.99345,0.7102,0.78947,0.69592,0.40537,1.38272,1.67347,1.17796,0.000119,0.000119,0.000119
97,1656.2,1.19432,1.07925,1.07219,0.74248,0.78947,0.69149,0.42056,1.3018,1.59996,1.15194,9.92e-05,9.92e-05,9.92e-05
98,1675.95,1.11169,1.07993,0.9707,0.72657,0.78947,0.69797,0.43514,1.2415,1.52721,1.13625,7.94e-05,7.94e-05,7.94e-05
99,1691.91,1.05445,0.97136,0.96693,0.74252,0.78947,0.70365,0.4685,1.21131,1.50258,1.12946,5.96e-05,5.96e-05,5.96e-05
100,1705.92,0.95414,0.88271,0.93344,0.69139,0.73684,0.69672,0.46975,1.20943,1.46253,1.12683,3.98e-05,3.98e-05,3.98e-05
